"tcg","editionCode","editionName","cardCode","cardName","cardNumber","rarity","tags","imageUrl","condition","quantity","referencePrice","marginMultiplier"
"YUGIOH","RA05","Rarity Collection 5","686963","Scarred Dragon Archfiend (Platinum Secret Rare)","RA05-EN044","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686963_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686964","Scarred Dragon Archfiend (Secret Rare)","RA05-EN044","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686964_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686966","Scarred Dragon Archfiend (Ultimate Rare)","RA05-EN044","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686966_200w.jpg","NM","0","14.98","1"
"YUGIOH","RA05","Rarity Collection 5","686967","Scarred Dragon Archfiend (Ultra Rare)","RA05-EN044","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686967_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686971","Lancea, Ancestral Dragon of the Ice Mountain","RA05-EN045","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686971_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686968","Lancea, Ancestral Dragon of the Ice Mountain (Collector's Rare)","RA05-EN045","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686968_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686969","Lancea, Ancestral Dragon of the Ice Mountain (Platinum Secret Rare)","RA05-EN045","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686969_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686970","Lancea, Ancestral Dragon of the Ice Mountain (Secret Rare)","RA05-EN045","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686970_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686972","Lancea, Ancestral Dragon of the Ice Mountain (Ultimate Rare)","RA05-EN045","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686972_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686973","Lancea, Ancestral Dragon of the Ice Mountain (Ultra Rare)","RA05-EN045","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686973_200w.jpg","NM","0","4.94","1"
"YUGIOH","RA05","Rarity Collection 5","686977","Number C104: Umbral Horror Masquerade","RA05-EN046","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686977_200w.jpg","NM","0","8.48","1"
"YUGIOH","RA05","Rarity Collection 5","686974","Number C104: Umbral Horror Masquerade (Collector's Rare)","RA05-EN046","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686974_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686975","Number C104: Umbral Horror Masquerade (Platinum Secret Rare)","RA05-EN046","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686975_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686976","Number C104: Umbral Horror Masquerade (Secret Rare)","RA05-EN046","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686976_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686978","Number C104: Umbral Horror Masquerade (Ultimate Rare)","RA05-EN046","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686978_200w.jpg","NM","0","14.84","1"
"YUGIOH","RA05","Rarity Collection 5","686979","Number C104: Umbral Horror Masquerade (Ultra Rare)","RA05-EN046","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686979_200w.jpg","NM","0","4.98","1"
"YUGIOH","RA05","Rarity Collection 5","686983","D/D/D Marksman King Tell","RA05-EN047","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686983_200w.jpg","NM","0","6.3","1"
"YUGIOH","RA05","Rarity Collection 5","686980","D/D/D Marksman King Tell (Collector's Rare)","RA05-EN047","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686980_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686981","D/D/D Marksman King Tell (Platinum Secret Rare)","RA05-EN047","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686981_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686982","D/D/D Marksman King Tell (Secret Rare)","RA05-EN047","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686982_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686984","D/D/D Marksman King Tell (Ultimate Rare)","RA05-EN047","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686984_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","686985","D/D/D Marksman King Tell (Ultra Rare)","RA05-EN047","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686985_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686989","Super Quantal Mech Beast Grampulse","RA05-EN048","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686989_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686986","Super Quantal Mech Beast Grampulse (Collector's Rare)","RA05-EN048","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686986_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","686987","Super Quantal Mech Beast Grampulse (Platinum Secret Rare)","RA05-EN048","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686987_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686988","Super Quantal Mech Beast Grampulse (Secret Rare)","RA05-EN048","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686988_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686990","Super Quantal Mech Beast Grampulse (Ultimate Rare)","RA05-EN048","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686990_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","686991","Super Quantal Mech Beast Grampulse (Ultra Rare)","RA05-EN048","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686991_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","686995","Infinitrack River Stormer","RA05-EN049","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686995_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686992","Infinitrack River Stormer (Collector's Rare)","RA05-EN049","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686992_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686993","Infinitrack River Stormer (Platinum Secret Rare)","RA05-EN049","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686993_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686994","Infinitrack River Stormer (Secret Rare)","RA05-EN049","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686994_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","686996","Infinitrack River Stormer (Ultimate Rare)","RA05-EN049","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686996_200w.jpg","NM","0","14.87","1"
"YUGIOH","RA05","Rarity Collection 5","686997","Infinitrack River Stormer (Ultra Rare)","RA05-EN049","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686997_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687001","Exosister Mikailis","RA05-EN050","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687001_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","686998","Exosister Mikailis (Collector's Rare)","RA05-EN050","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686998_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","686999","Exosister Mikailis (Platinum Secret Rare)","RA05-EN050","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/686999_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687000","Exosister Mikailis (Secret Rare)","RA05-EN050","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687000_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687002","Exosister Mikailis (Ultimate Rare)","RA05-EN050","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687002_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687003","Exosister Mikailis (Ultra Rare)","RA05-EN050","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687003_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687007","Laevatein, Generaider Boss of Shadows","RA05-EN051","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687007_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687004","Laevatein, Generaider Boss of Shadows (Collector's Rare)","RA05-EN051","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687004_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687005","Laevatein, Generaider Boss of Shadows (Platinum Secret Rare)","RA05-EN051","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687005_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687006","Laevatein, Generaider Boss of Shadows (Secret Rare)","RA05-EN051","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687006_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687008","Laevatein, Generaider Boss of Shadows (Ultimate Rare)","RA05-EN051","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687008_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687009","Laevatein, Generaider Boss of Shadows (Ultra Rare)","RA05-EN051","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687009_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687013","Garunix Eternity, Hyang of the Fire Kings","RA05-EN052","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687013_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687010","Garunix Eternity, Hyang of the Fire Kings (Collector's Rare)","RA05-EN052","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687010_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687011","Garunix Eternity, Hyang of the Fire Kings (Platinum Secret Rare)","RA05-EN052","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687011_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687012","Garunix Eternity, Hyang of the Fire Kings (Secret Rare)","RA05-EN052","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687012_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687014","Garunix Eternity, Hyang of the Fire Kings (Ultimate Rare)","RA05-EN052","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687014_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687015","Garunix Eternity, Hyang of the Fire Kings (Ultra Rare)","RA05-EN052","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687015_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687019","Saryuja Skull Dread","RA05-EN053","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687019_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687016","Saryuja Skull Dread (Collector's Rare)","RA05-EN053","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687016_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","687017","Saryuja Skull Dread (Platinum Secret Rare)","RA05-EN053","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687017_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687018","Saryuja Skull Dread (Secret Rare)","RA05-EN053","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687018_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687020","Saryuja Skull Dread (Ultimate Rare)","RA05-EN053","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687020_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687021","Saryuja Skull Dread (Ultra Rare)","RA05-EN053","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687021_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687025","Platinum Gadget","RA05-EN054","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687025_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687022","Platinum Gadget (Collector's Rare)","RA05-EN054","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687022_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687023","Platinum Gadget (Platinum Secret Rare)","RA05-EN054","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687023_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687024","Platinum Gadget (Secret Rare)","RA05-EN054","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687024_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687026","Platinum Gadget (Ultimate Rare)","RA05-EN054","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687026_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687027","Platinum Gadget (Ultra Rare)","RA05-EN054","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687027_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687031","Armillyre, the Starleader Dragon","RA05-EN055","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687031_200w.jpg","NM","0","5.22","1"
"YUGIOH","RA05","Rarity Collection 5","687028","Armillyre, the Starleader Dragon (Collector's Rare)","RA05-EN055","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687028_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687029","Armillyre, the Starleader Dragon (Platinum Secret Rare)","RA05-EN055","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687029_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687030","Armillyre, the Starleader Dragon (Secret Rare)","RA05-EN055","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687030_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687032","Armillyre, the Starleader Dragon (Ultimate Rare)","RA05-EN055","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687032_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687033","Armillyre, the Starleader Dragon (Ultra Rare)","RA05-EN055","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687033_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687037","Linguriboh","RA05-EN056","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687037_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687034","Linguriboh (Collector's Rare)","RA05-EN056","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687034_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687035","Linguriboh (Platinum Secret Rare)","RA05-EN056","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687035_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687036","Linguriboh (Secret Rare)","RA05-EN056","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687036_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687038","Linguriboh (Ultimate Rare)","RA05-EN056","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687038_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687039","Linguriboh (Ultra Rare)","RA05-EN056","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687039_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687043","Yuki-Onna, the Absolute Zero Mayakashi","RA05-EN057","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687043_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687040","Yuki-Onna, the Absolute Zero Mayakashi (Collector's Rare)","RA05-EN057","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687040_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","687041","Yuki-Onna, the Absolute Zero Mayakashi (Platinum Secret Rare)","RA05-EN057","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687041_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687042","Yuki-Onna, the Absolute Zero Mayakashi (Secret Rare)","RA05-EN057","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687042_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687044","Yuki-Onna, the Absolute Zero Mayakashi (Ultimate Rare)","RA05-EN057","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687044_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687045","Yuki-Onna, the Absolute Zero Mayakashi (Ultra Rare)","RA05-EN057","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687045_200w.jpg","NM","0","4.91","1"
"YUGIOH","RA05","Rarity Collection 5","687049","Clockwork Knight","RA05-EN058","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687049_200w.jpg","NM","0","5.22","1"
"YUGIOH","RA05","Rarity Collection 5","687046","Clockwork Knight (Collector's Rare)","RA05-EN058","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687046_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687047","Clockwork Knight (Platinum Secret Rare)","RA05-EN058","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687047_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687048","Clockwork Knight (Secret Rare)","RA05-EN058","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687048_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687050","Clockwork Knight (Ultimate Rare)","RA05-EN058","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687050_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687051","Clockwork Knight (Ultra Rare)","RA05-EN058","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687051_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687055","Swords of Concealing Light","RA05-EN059","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687055_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687052","Swords of Concealing Light (Collector's Rare)","RA05-EN059","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687052_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","687053","Swords of Concealing Light (Platinum Secret Rare)","RA05-EN059","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687053_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687054","Swords of Concealing Light (Secret Rare)","RA05-EN059","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687054_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687056","Swords of Concealing Light (Ultimate Rare)","RA05-EN059","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687056_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687057","Swords of Concealing Light (Ultra Rare)","RA05-EN059","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687057_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687061","Special Schedule","RA05-EN060","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687061_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687058","Special Schedule (Collector's Rare)","RA05-EN060","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687058_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","687059","Special Schedule (Platinum Secret Rare)","RA05-EN060","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687059_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687060","Special Schedule (Secret Rare)","RA05-EN060","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687060_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687062","Special Schedule (Ultimate Rare)","RA05-EN060","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687062_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687063","Special Schedule (Ultra Rare)","RA05-EN060","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687063_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687067","Bond Between Teacher and Student","RA05-EN061","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687067_200w.jpg","NM","0","5.92","1"
"YUGIOH","RA05","Rarity Collection 5","687064","Bond Between Teacher and Student (Collector's Rare)","RA05-EN061","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687064_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687065","Bond Between Teacher and Student (Platinum Secret Rare)","RA05-EN061","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687065_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687066","Bond Between Teacher and Student (Secret Rare)","RA05-EN061","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687066_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687068","Bond Between Teacher and Student (Ultimate Rare)","RA05-EN061","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687068_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687069","Bond Between Teacher and Student (Ultra Rare)","RA05-EN061","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687069_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687073","Quick Launch","RA05-EN062","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687073_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687070","Quick Launch (Collector's Rare)","RA05-EN062","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687070_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","687071","Quick Launch (Platinum Secret Rare)","RA05-EN062","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687071_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687072","Quick Launch (Secret Rare)","RA05-EN062","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687072_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687074","Quick Launch (Ultimate Rare)","RA05-EN062","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687074_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687075","Quick Launch (Ultra Rare)","RA05-EN062","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687075_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687079","Ancient Gear Fusion","RA05-EN063","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687079_200w.jpg","NM","0","5.22","1"
"YUGIOH","RA05","Rarity Collection 5","687076","Ancient Gear Fusion (Collector's Rare)","RA05-EN063","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687076_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687077","Ancient Gear Fusion (Platinum Secret Rare)","RA05-EN063","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687077_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687078","Ancient Gear Fusion (Secret Rare)","RA05-EN063","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687078_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687080","Ancient Gear Fusion (Ultimate Rare)","RA05-EN063","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687080_200w.jpg","NM","0","14.69","1"
"YUGIOH","RA05","Rarity Collection 5","687081","Ancient Gear Fusion (Ultra Rare)","RA05-EN063","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687081_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687085","Urgent Schedule","RA05-EN064","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687085_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687082","Urgent Schedule (Collector's Rare)","RA05-EN064","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687082_200w.jpg","NM","0","21.87","1"
"YUGIOH","RA05","Rarity Collection 5","687083","Urgent Schedule (Platinum Secret Rare)","RA05-EN064","Platinum Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687083_200w.jpg","NM","0","19.69","1"
"YUGIOH","RA05","Rarity Collection 5","687084","Urgent Schedule (Secret Rare)","RA05-EN064","Secret Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687084_200w.jpg","NM","0","9.69","1"
"YUGIOH","RA05","Rarity Collection 5","687086","Urgent Schedule (Ultimate Rare)","RA05-EN064","Ultimate Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687086_200w.jpg","NM","0","16.37","1"
"YUGIOH","RA05","Rarity Collection 5","687087","Urgent Schedule (Ultra Rare)","RA05-EN064","Ultra Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687087_200w.jpg","NM","0","4.85","1"
"YUGIOH","RA05","Rarity Collection 5","687091","Eldlixir of Black Awakening","RA05-EN065","Super Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687091_200w.jpg","NM","0","8.52","1"
"YUGIOH","RA05","Rarity Collection 5","687088","Eldlixir of Black Awakening (Collector's Rare)","RA05-EN065","Collector's Rare","","https://tcgplayer-cdn.tcgplayer.com/product/687088_200w.jpg","NM","0","19.69","1"
